business_supplier,contacts_url,gold_status,gold_years,main_products,supplier_url
"Jinan Gauss CNC Technology Co., Ltd.",//gausscnctech.en.alibaba.com/contactinfo.html,Gold Supplier,3,"cnc router,laser cutting machine,plasma cutting machine,Vacuum laminating machine,cnc nesting machine",//gausscnctech.en.alibaba.com/company_profile.html#top-nav-bar
"Changchun Sunshine Automotive Component Co., Ltd.",//sunshinecc.en.alibaba.com/contactinfo.html,Gold Supplier,9,"Autoglass,laminated glass,Safety Glass,Windscreen,Windshield",//sunshinecc.en.alibaba.com/company_profile.html#top-nav-bar
"Foshan Yidong Graphic Materials Co., Ltd.",//ydgraphic.en.alibaba.com/contactinfo.html,Gold Supplier,3,"SAV printing self adhesive vinyl,colored cutting plotter vinyl,perforated one way vision,car wrapping vinyl film,cold lamination film",//ydgraphic.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Artes Plasti Products Co., Ltd.",//artesmat.en.alibaba.com/contactinfo.html,Gold Supplier,3,"car floor mat,mat in roll,rubber car mat,latex mat,pvc mat",//artesmat.en.alibaba.com/company_profile.html#top-nav-bar
"Yangzhou Oreza Products Co., Ltd.",//oreza.en.alibaba.com/contactinfo.html,Gold Supplier,3,"PVC PET sheet,Binding cover,Binding comb,double loop wire,Aluminum foil",//oreza.en.alibaba.com/company_profile.html#top-nav-bar
"Foshan Demose Hardware Products Co., Ltd.",//demose.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Stairs,Railings,Hardware Fittings",//demose.en.alibaba.com/company_profile.html#top-nav-bar
Realtime Corporation,//ruitai.en.alibaba.com/contactinfo.html,Gold Supplier,14,"pvc film,window film,3d wall panel,aluminum foil,wallpaper",//ruitai.en.alibaba.com/company_profile.html#top-nav-bar
"Zhangjiagang Rich Trade Co., Ltd.",//richplywood.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Commercial plywood,Fancy plywood,Veneer MDF,Film faced plywood,Particle board",//richplywood.en.alibaba.com/company_profile.html#top-nav-bar
"Heshan Zhengda Auto Glass Co., Ltd.",//zdgautoglass.en.alibaba.com/contactinfo.html,Gold Supplier,9,"AUTO GLASS,PARABRISAS,TEMPERED GLASS,FRAME WITH SLIDING GLASS",//zdgautoglass.en.alibaba.com/company_profile.html#top-nav-bar
"Hangzhou Bayi Industries Co., Ltd.",//borflor.en.alibaba.com/contactinfo.html,Gold Supplier,13,"PVC SPC Flooring,PVC Vinyl Tile Flooring,PVC Vinyl Roll Flooring,PVC Transport Flooring",//borflor.en.alibaba.com/company_profile.html#top-nav-bar
"Linyi Fivo Machinery Co., Ltd.",//fivoblockmachine.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Block machine,Brick Machine,Concrete mixer,electric concrete pole mould,concrete pipe machine",//fivoblockmachine.en.alibaba.com/company_profile.html#top-nav-bar
"Linyi Zhouxing Building Materials Co., Ltd.",//linyizhouxing.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Gypsum Products (Gypsum Ceiling Tiles,Perforated Gypsum Ceiling Tiles,Gypsum Line &amp; Cornice,Calcium Silicate Board),Gypsum Ceiling Machine (Laminating Machine",//linyizhouxing.en.alibaba.com/company_profile.html#top-nav-bar
"Luoyang Neliman Import & Export Trade Co., Ltd.",//neliman.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Food cart,Drying Machine,Ice cream making machine,Food making machine,Food Processing Machine",//neliman.en.alibaba.com/company_profile.html#top-nav-bar
"Tianjin Emerson Commercial And Trade Co., Ltd.",//emerson.en.alibaba.com/contactinfo.html,Supplier,5,"Steel Coil,Steel Sheet,Steel Pipe,Steel Section,Steel Fabrication Parts,Steel Structure",//emerson.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Gaoming Glass Co., Ltd.",//gaomingglass.en.alibaba.com/contactinfo.html,Supplier,15,"Building Glass,Windows &amp; Doors Glass,Curtain Wall Glass",//gaomingglass.en.alibaba.com/company_profile.html#top-nav-bar
"Nanjing GS-Mach Extrusion Equipment Co., Ltd.",//gsmach.en.alibaba.com/contactinfo.html,Supplier,7,"Plastic Compound Extruder,Plastic Sheet Film Machine,Plastic Lamination Extruder,3D Printer Filament Extruder",//gsmach.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Xinsichuang Arts & Crafts Co., Ltd.",//haoart123.en.alibaba.com/contactinfo.html,Supplier,3,"Handmade Oil Painting,Art Print,Frame",//haoart123.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Boshi Safety Products Co., Ltd.",//oshalock.en.alibaba.com/contactinfo.html,Supplier,7,Industrial Safety Lock,//oshalock.en.alibaba.com/company_profile.html#top-nav-bar
"Linyi Fivo Machinery Co., Ltd.",//fivoblockmachine.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Block machine,Brick Machine,Concrete mixer,electric concrete pole mould,concrete pipe machine",//fivoblockmachine.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Bhgood Board Co., Ltd.",//cannacn.en.alibaba.com/contactinfo.html,Gold Supplier,6,"compact laminate,interior / exterior wall cladding,toilet partition,High Pressure Laminate,lockers",//cannacn.en.alibaba.com/company_profile.html#top-nav-bar
"Xiamen Artes Plasti Products Co., Ltd.",//artesmat.en.alibaba.com/contactinfo.html,Gold Supplier,3,"car floor mat,mat in roll,rubber car mat,latex mat,pvc mat",//artesmat.en.alibaba.com/company_profile.html#top-nav-bar
"Hebei Hanze International Trade Co., Ltd.",//hanzeltd.en.alibaba.com/contactinfo.html,Gold Supplier,6,"polyester monofilament screen printing mesh,bloting cloth,polyurethane/PU screen printing squeegee blade,aluminum screen printing frame,screen printing accessories/consumables",//hanzeltd.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Printyoung International Industry Co., Ltd.",//paperprintingmachines.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Offset printing machine,flute laminating machine,film laminating machine,Die cutting machine,folder gluer",//paperprintingmachines.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Hua Cang Paper & Plastic Co., Limited",//gz-huacang.en.alibaba.com/contactinfo.html,Gold Supplier,5,"book printing,children book printing,paper bag,Calendar printing,textbook printing",//gz-huacang.en.alibaba.com/company_profile.html#top-nav-bar
"Hangzhou Utecs International I&E Co., Ltd.",//utecs.en.alibaba.com/contactinfo.html,Gold Supplier,7,"paper cutter,paper cup machine,screen printer,nonwoven bag making machine,label printer",//utecs.en.alibaba.com/company_profile.html#top-nav-bar
"Tianjin LK Trading Co., Ltd.",//cntjlk.en.alibaba.com/contactinfo.html,Gold Supplier,4,"hot stamping machine,card laminating machine,card lamination machine,card cutting machine,card cutter",//cntjlk.en.alibaba.com/company_profile.html#top-nav-bar
ALJ Singapore Pte Ltd,//www.alibaba.com/member/sg104935686/contactinfo.html,Gold Supplier,2,"Toys,Baby Products,Chilli Sauces,Stationery",//www.alibaba.com/member/sg104935686/company_profile.html#top-nav-bar
"Shenzhen Mycard Technologies Co., Ltd.",//mycard.en.alibaba.com/contactinfo.html,Gold Supplier,6,"inkjet PVC sheets and cards,PVC coated overlay film,PVC card embossers and tippers,PVC card cutter and punching machine,RFID inlay and tags",//mycard.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Bhgood Board Co., Ltd.",//cannacn.en.alibaba.com/contactinfo.html,Gold Supplier,1,"compact laminate,interior / exterior wall cladding,toilet partition,High Pressure Laminate,lockers",//cannacn.en.alibaba.com/company_profile.html#top-nav-bar
"Jinan Haorui Plastic Co., Ltd.",//jnhrsj.en.alibaba.com/contactinfo.html,Gold Supplier,1,"acrylic sheets,acrylic processed goods,pvc sheets,ps sheets,spray tower",//jnhrsj.en.alibaba.com/company_profile.html#top-nav-bar
AMPWAY INDUSTRIES PTE LTD,//sg1317521697cqsv.trustpass.alibaba.com/contactinfo.html,Gold Supplier,9,"Lever Arch Files,Ring Binders,Post Lock Insert Ring Binders,Clipboards,Magazine Holders",//sg1317521697cqsv.trustpass.alibaba.com/company_profile.html#top-nav-bar
Fujian Taian ,//laminationfilm.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Thermal Lamination Film,Holographic thermal lamination film,Metalized thermal lamination film,3D thermal lamination film,Soft Touch thermal lamination film",//laminationfilm.en.alibaba.com/company_profile.html#top-nav-bar
" Film Co., Ltd.",//displaystandpop.en.alibaba.com/contactinfo.html,Gold Supplier,9,"Cardboard display,cardboard display stand,cardboard counter display,cardboard floor display,cardboard display shelf",//displaystandpop.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Jc Pop Display Co., Ltd.",//mbpack.en.alibaba.com/contactinfo.html,Supplier,4,"Plastic Bag,Paper Bag,Flexible Packaging,Mailing Bag,Non-woven Bag",//mbpack.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Maibao Package Co., Ltd.",//cloverlabel.en.alibaba.com/contactinfo.html,Gold Supplier,2,"sticker,tag,ribbon,printer,name card",//cloverlabel.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Clover Label Office Supplies Co., Ltd.",//honeyoung.en.alibaba.com/contactinfo.html,Gold Supplier,16,"exercise book,notebook,spiral book",//honeyoung.en.alibaba.com/company_profile.html#top-nav-bar
"Anhui Honeyoung Enterprise Co., Ltd.",//baishengprint.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Gift Box,Flower Box,Candy Box,PIZZA Box,Packaging",//baishengprint.en.alibaba.com/company_profile.html#top-nav-bar
"Hangzhou Baisheng Printing Co., Ltd.",//landypacking.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Kraft Bubble Envelope,Metallic Bubble Envelope,Poly Bubble Envelope,Poly Mailer,Bubble film Wrap",//landypacking.en.alibaba.com/company_profile.html#top-nav-bar
"Landy (Guangzhou) Plastic Products Co., Ltd.",//elflashing.en.alibaba.com/contactinfo.html,Supplier,7,"EL Half Mask,EL Full Mask,Helmet Light,EL Cap,EL Shirt",//elflashing.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen FineGreen Lighting Co., Ltd.",//v-magnet.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Sintered NdFeB magnet,permanent magnet,Ferrite Magnet,magnet component,Flexible magnet material",//v-magnet.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai V-Magnet Co., Ltd.",//brothersboxtoysnstationery.en.alibaba.com/contactinfo.html,Supplier,1,"Gift Box,Paper Bag,Puzzle,Stationery Items,Children Products",//brothersboxtoysnstationery.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Hao Xiang Trade Co., Ltd.",//hxbrush.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Food bag,Plastic Packaging bag,Film Roll,Paper Handle Bag,Kraft Paper Bag",//hxbrush.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Landscape Display Products Co., Ltd.",//gzdisplay.en.alibaba.com/contactinfo.html,Supplier,11,"Display Stands (Cardboard Displays,Metal Displays,Acrylic Displays and PVC Foamex Displays)",//gzdisplay.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Double Building Materials Co., Ltd.",//doublebuilding.en.alibaba.com/contactinfo.html,Gold Supplier,3,"Staircase,Balustrade,Kitchen Cabinet,Window,Door",//doublebuilding.en.alibaba.com/company_profile.html#top-nav-bar
"Wuhan Sinicline Industry Co., Ltd.",//sinicline.en.alibaba.com/contactinfo.html,Supplier,11,"Garment accessories,Paper box,Packaging label",//sinicline.en.alibaba.com/company_profile.html#top-nav-bar
"Chengdu Tulundo Advertising Co., Ltd.",//tulundo.en.alibaba.com/contactinfo.html,Gold Supplier,1,"picture frame,light box,poster frame,poster display,LED display",//tulundo.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Wise Union Industry Co., Ltd.",//lookingout.en.alibaba.com/contactinfo.html,Gold Supplier,8,"fridge magnet,microfiber cloth,microfiber pouch,sticky cleaner,air freshener",//lookingout.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Stardeal Industrial Co., Ltd.",//stardeal.en.alibaba.com/contactinfo.html,Supplier,3,"Blister Tray,Clamshell Packaging,Plastic Box Packaging,Plastic Cylinder Packaging,Slide Blister Packaging",//stardeal.en.alibaba.com/company_profile.html#top-nav-bar
Guangzhou Jiuhe Paper Company Limited,//thermal.en.alibaba.com/contactinfo.html,Gold Supplier,9,"Thermal Paper,Offset Paper,NCR Paper rolls,thermal/bond labels,Photo Paper",//thermal.en.alibaba.com/company_profile.html#top-nav-bar
"Shandong Big Packing Co., Ltd.",//bigpacking.en.alibaba.com/contactinfo.html,Gold Supplier,5,"pp woven bag,non woven bag,shopping bag,pp woven bag,tote bag",//bigpacking.en.alibaba.com/company_profile.html#top-nav-bar
"Nanjing Jingxin International Trade Co., Ltd.",//claraprint.en.alibaba.com/contactinfo.html,Gold Supplier,2,"inkjet printer,digital textile printer,uv printer,printing ink,printing material",//claraprint.en.alibaba.com/company_profile.html#top-nav-bar
"Zhejiang Beibo Crafts & Arts Co., Ltd.",//zjbeybo.en.alibaba.com/contactinfo.html,Supplier,1,"Plastic products,Card,Notebook,Sticker",//zjbeybo.en.alibaba.com/company_profile.html#top-nav-bar
"Hunan Raco Enterprises Co., Ltd.",//raco.en.alibaba.com/contactinfo.html,Supplier,3,"EVA Foam,Color Paper,Color Felt,Book Cover,Self Adhesive Film",//raco.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Shing E Chang Packaging Product Co., Ltd.",//drboxpacking.en.alibaba.com/contactinfo.html,Supplier,4,Wine Boxes,//drboxpacking.en.alibaba.com/company_profile.html#top-nav-bar
"Guangzhou Shunhong Printing Co., Ltd.",//guangzhoushunhong.en.alibaba.com/contactinfo.html,Supplier,2,"Book,Brochure,Paper Bag,Packing Box",//guangzhoushunhong.en.alibaba.com/company_profile.html#top-nav-bar
"Beijing Daqin New Universe Electronic Co., Ltd.",//daqin.en.alibaba.com/contactinfo.html,Gold Supplier,5,"Mobile phone sticker machine,Mobile screen film cutting machine,Laptop sticker machine,Mobile phone case printer,mobile phone sticker cut machine",//daqin.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Sencan Industrial Co., Ltd.",//scrfid.en.alibaba.com/contactinfo.html,Gold Supplier,3,"RFID Card,RFID Keyfobs,RFID Wristband,NFC Tags,Reader &amp; Writer",//scrfid.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Dayang Special Glass Co., Ltd.",//dysglass.en.alibaba.com/contactinfo.html,Supplier,2,Construction Glass,//dysglass.en.alibaba.com/company_profile.html#top-nav-bar
"Wenzhou Dekore Home Decoration Co., Ltd.",//dekore.en.alibaba.com/contactinfo.html,Supplier,7,"Window film,Wall paper,Book cover,Curtain,Wall sticker",//dekore.en.alibaba.com/company_profile.html#top-nav-bar
"Yiwu Liqu Digital Image Co., Ltd.",//zjmida.en.alibaba.com/contactinfo.html,Gold Supplier,5,"Sublimation mugs,Sublimation blanks,Sublimation plates,Heat transfer machies,Sublimation MDF",//zjmida.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Jing Lin Packaging Co., Ltd.",//szjinglin.en.alibaba.com/contactinfo.html,Gold Supplier,5,"paper gift box,paper packaging box,paper shopping bag,sticker/label,hangtag",//szjinglin.en.alibaba.com/company_profile.html#top-nav-bar
"Foshan GreatFold Partition Decoration Engineering Co., Ltd.",//gelvsi168.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Movable Partition,Sliding Partition Wall,Folding Partition Wall,Movable Wall Systems,Movable Partitions",//gelvsi168.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Gold-Up Screen Printing Facilities Co., Ltd.",//gold-up.en.alibaba.com/contactinfo.html,Gold Supplier,5,"Screen Aluminumen Printing Frames,Screen Printing Screens,SMT Stencil for PCB printing,Screen Printing Squeegee Blade,Screen Printing Scoop Coater",//gold-up.en.alibaba.com/company_profile.html#top-nav-bar
"DEMARK (Beijing) Commercial Trading Co., Ltd.",//demark.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Deep Groove ball bearing,tapered roller bearing,outer spherical-surface bearing,cylindrical roller bearing,the self-aligning roller bearing",//demark.en.alibaba.com/company_profile.html#top-nav-bar
Guangzhou Giftway Craft Factory,//giftsway.en.alibaba.com/contactinfo.html,Gold Supplier,6,"Magnetic products,Coaster and mouse pad,Soft PVC and silicone products,Tinplate products,Eva and Paper products",//giftsway.en.alibaba.com/company_profile.html#top-nav-bar
"Hubei Maximum International Co., Ltd.",//maximumhealthcare.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Customized Non woven products,Medical disposables,Labor protection products,Massage products,Spa and beauty products",//maximumhealthcare.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Pious Technology Co., Ltd.",//pioustech.en.alibaba.com/contactinfo.html,Gold Supplier,2,"CBD Oil Cartridge,Vape Cartridge Package,Disposable Vape Pen,Ceramic Coil Cartridge,E-Cig Accessories",//pioustech.en.alibaba.com/company_profile.html#top-nav-bar
AL AREEN INTERNATIONAL GROUP,//www.alibaba.com/member/ae1043024004/contactinfo.html,Gold Supplier,4,"New United Paper shredder,Eagle safe,View Plan Trolley and Hanger,Ribao counting machine,Various time recorder",//www.alibaba.com/member/ae1043024004/company_profile.html#top-nav-bar
"Linyi Zhouxing Building Materials Co., Ltd.",//linyizhouxing.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Gypsum Products (Gypsum Ceiling Tiles,Perforated Gypsum Ceiling Tiles,Gypsum Line &amp; Cornice,Calcium Silicate Board),Gypsum Ceiling Machine (Laminating Machine",//linyizhouxing.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Haobei Model Technology Co., Ltd.",//haobeimodel.en.alibaba.com/contactinfo.html,Gold Supplier,7,"Wood material production and service,Modelling materials,Import and export of balsa wood",//haobeimodel.en.alibaba.com/company_profile.html#top-nav-bar
"Hangzhou Bayi Industries Co., Ltd.",//borflor.en.alibaba.com/contactinfo.html,Gold Supplier,13,"PVC SPC Flooring,PVC Vinyl Tile Flooring,PVC Vinyl Roll Flooring,PVC Transport Flooring",//borflor.en.alibaba.com/company_profile.html#top-nav-bar
"Wuxi Zhonglian Yongsheng Special Steel Co., Ltd.",//wxzlys.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Seamless steel pipe,Carbon steel plate,Carbon steel coil,Square steel,U-Steel",//wxzlys.en.alibaba.com/company_profile.html#top-nav-bar
"Zhengzhou Litsign Optronic Technology Co., Ltd.",//litsign.en.alibaba.com/contactinfo.html,Gold Supplier,1,"acrylic led light box,magnetic led light box,snap frame led light box,fabric led light box,3D holographic fan display",//litsign.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen Bosida Garment Accessories Co., Ltd.",//sidalabel.en.alibaba.com/contactinfo.html,Gold Supplier,2,"Print Label,Woven Label,Adhesive Sticker,Hang Tag,Heat Transfer Label",//sidalabel.en.alibaba.com/company_profile.html#top-nav-bar
"Jinan Amazing Craft Trading Co., Ltd.",//amazingcraft.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Wood Boxes,Wooden Decoration,Wooden Display,Wood Frame,Wood Barrel",//amazingcraft.en.alibaba.com/company_profile.html#top-nav-bar
"Jinhua Juxin Machinery Manufacture Co., Ltd.",//jhjuxin.en.alibaba.com/contactinfo.html,Gold Supplier,8,"luggage cart,shopping trolley bag,luggage trolley,telescopic aluminium hand cart,foldable platform cart",//jhjuxin.en.alibaba.com/company_profile.html#top-nav-bar
"Haining Grace Color New Materials Co., Ltd.",//graciacolor.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Digital Printing Materials,PVC Flex Banner,Self Adhesive Vinyl,Coated Banner,Printing Textiles",//graciacolor.en.alibaba.com/company_profile.html#top-nav-bar
"Hangzhou Zhutai Trading Co., Ltd.",//hangzhouzhutai.en.alibaba.com/contactinfo.html,Gold Supplier,4,"Heat Insulation Materials,Packaging Materials,Mat,Warning Tape",//hangzhouzhutai.en.alibaba.com/company_profile.html#top-nav-bar
"Jiangyin Haihua Rubber & Plastic Co., Ltd.",//haivai.en.alibaba.com/contactinfo.html,Gold Supplier,3,"pharmaceutical RUBBER STOPPER,luophilized rubber stopper,rubber stopper for sterile powder,rubber stopper for infusion,laminated rubber stopper",//haivai.en.alibaba.com/company_profile.html#top-nav-bar
"Shenzhen HWX Electronic Technology Co., Ltd.",//huawen66.en.alibaba.com/contactinfo.html,Gold Supplier,1,"phone case,earphone,Mobile phone accessories,Electronic products,Smart watches",//huawen66.en.alibaba.com/company_profile.html#top-nav-bar
"Shanghai Printyoung International Industry Co., Ltd.",//boxmachines.en.alibaba.com/contactinfo.html,Gold Supplier,1,"Folder Gluer,Die Cutting Machine,Flute Laminator,Film Laminating,Screen Printer",//boxmachines.en.alibaba.com/company_profile.html#top-nav-bar
