category,business_supplier,gold_status,gold_years,main_products,supplier_url,contacts_url
Cosmetics,"Shenzhen Newkeen Technology Co., Ltd.  ","Gold Supplier
                            ",3,"electrionic sport products,Camping products,Outdoor BBQ,Hiking and climbing products,Water sport products",https://sznewkeen.en.alibaba.com/company_profile.html#top-nav-bar,https://sznewkeen.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Lashbeauty , Co., Ltd.  ","
                                    Supplier
                                ",3,"False Eyelashes,Eyelash Extensions,Mink Eyelashes",https://luxuryminkeyelashes.en.alibaba.com/company_profile.html#top-nav-bar,https://luxuryminkeyelashes.en.alibaba.com/contactinfo.html
Cosmetics,"Huizhou SUNSHING Plastic & Packaging Co., Ltd.  ","Gold Supplier
                            ",13,"Plastic Case,<font><b>Cosmetic</b></font> Packing Box,Plastic Mould",https://hzsunshing.en.alibaba.com/company_profile.html#top-nav-bar,https://hzsunshing.en.alibaba.com/contactinfo.html
Cosmetics,KNJ SHOP  ,"Gold Supplier
                            ",2,"<font><b>Cosmetics</b></font>,Noodle,Snack,Korean products",https://kr1317890269cowc.trustpass.alibaba.com/company_profile.html#top-nav-bar,https://kr1317890269cowc.trustpass.alibaba.com/contactinfo.html
Cosmetics,"Jinhua CSL Daily Chemicals Co., Ltd.  ","Gold Supplier
                            ",1,"Eyeliner,Eyeshadow,Blush,Highlight,lipstick",https://cslcosmetics.en.alibaba.com/company_profile.html#top-nav-bar,https://cslcosmetics.en.alibaba.com/contactinfo.html
Cosmetics,"Pujiang Longxiang Industry & Trade Co., Ltd.  ","Gold Supplier
                            ",5,"Cloth Diaper,nursing pad,bandana bib,menstrual pad,swaddle blanket",https://bestdiaper.en.alibaba.com/company_profile.html#top-nav-bar,https://bestdiaper.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Careher , Co., Ltd.  ","Gold Supplier
                            ",4,"Facial mask powder,Facial mask,Face cream,Serum,Body scrub",https://careher.en.alibaba.com/company_profile.html#top-nav-bar,https://careher.en.alibaba.com/contactinfo.html
Cosmetics,"Zhangjiagang Huayi Imp and Exp Co., Ltd.  ","
                                    Supplier
                                ",11,"Glass Bottle,Mist Sprayer",https://hyts.en.alibaba.com/company_profile.html#top-nav-bar,https://hyts.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Fun Vending Electronic Technology Co., Ltd.  ","Gold Supplier
                            ",8,"Lottery Game Machine,Gift Game Machine,Kids Game Machine,Arcade Game Machine,Virtual Reality Machine",https://gzchangyao.en.alibaba.com/company_profile.html#top-nav-bar,https://gzchangyao.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Hollyren , Co., Ltd.  ","
                                    Supplier
                                ",9,"False Eyelash(Strip Eyelash,Eyelash Extension),Related Tools/Glues/Packages,Eyelash Extension,Strip Eyelash",https://hollyren.en.alibaba.com/company_profile.html#top-nav-bar,https://hollyren.en.alibaba.com/contactinfo.html
Cosmetics,Jmcosmetics Limited Guangzhou  ,"Gold Supplier
                            ",6,"Eyeshadow,Blush,Lipgloss,Lipstick,Gel Eyeliner",https://beautifol.en.alibaba.com/company_profile.html#top-nav-bar,https://beautifol.en.alibaba.com/contactinfo.html
Cosmetics,"Elov (Guangzhou) , Co., Ltd.  ","
                                    Supplier
                                ",11,"Mask,Body Cream,Face Lotion,Foot and Hand Mask,Eye Pad",https://gzelov.en.alibaba.com/company_profile.html#top-nav-bar,https://gzelov.en.alibaba.com/contactinfo.html
Cosmetics,"Beijing Sea Heart International Science And Technology Co., Ltd.  ","
                                    Supplier
                                ",10,"Diode Laser,IPL RF Skin Care,Slimming Machine,Hydra Dermabrasion,Derma Roller,Derma Pen",https://seaheart.en.alibaba.com/company_profile.html#top-nav-bar,https://seaheart.en.alibaba.com/contactinfo.html
Cosmetics,Suzhou Zhongsheng Dress Company Limited  ,"Gold Supplier
                            ",12,"Wedding Dress,Bridesmaid Dress,Flower Girl Dress,Evening Dress,Ball Gown",https://beauty511.en.alibaba.com/company_profile.html#top-nav-bar,https://beauty511.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Yizhongtianxia Technology Co., Ltd.  ","Gold Supplier
                            ",3,"makeup products,<font><b>cosmetic</b></font>,lipgloss,makeup brush,eyeshadow",https://yztx.en.alibaba.com/company_profile.html#top-nav-bar,https://yztx.en.alibaba.com/contactinfo.html
Cosmetics,"Ganzhou Mycolor , Co., Ltd.  ","Gold Supplier
                            ",3,"<font><b>cosmetics</b></font>,skin care,makeup,beauty tools,facial mask",https://mycolorc.en.alibaba.com/company_profile.html#top-nav-bar,https://mycolorc.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Kosin , Co., Ltd.  ","Gold Supplier
                            ",2,"skin care,make up,Essential oil,Compound Essential Oil,Sun Care",https://gzkosin.en.alibaba.com/company_profile.html#top-nav-bar,https://gzkosin.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Mendior Business Co., Ltd.  ","Gold Supplier
                            ",4,"natural skin care,bath bombs,body scrub,face mask,handmade soap",https://mendior.en.alibaba.com/company_profile.html#top-nav-bar,https://mendior.en.alibaba.com/contactinfo.html
Cosmetics,"Jiangxi Yashi Brush Life Goods Co., Ltd.  ","Gold Supplier
                            ",6,"Make-up Brush,Nail Brush,Hair Brush,Makeup Sponge,Makeup Case",https://yashibrush.en.alibaba.com/company_profile.html#top-nav-bar,https://yashibrush.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Super Far Import & Export Co., Ltd.  ","
                                    Supplier
                                ",13,"False Eyelash,Eyelash Extension,Eyelash Extension Tool,Hair Extension",https://qdnewstar.en.alibaba.com/company_profile.html#top-nav-bar,https://qdnewstar.en.alibaba.com/contactinfo.html
Cosmetics,"Guangdong Jinda Hardware Products Co., Ltd.  ","
                                    Supplier
                                ",11,"Nail Clippers Series,Key Holder Series,Knife Products Series,Kitchen Supplies,Beauty Tools",https://ri-mei.en.alibaba.com/company_profile.html#top-nav-bar,https://ri-mei.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Packbond Packing Co., Ltd.  ","Gold Supplier
                            ",5,"3D Mink Lashes,Eyelashes extensions,Customized eyelash paper boxes,silk lashes,synthetic lashes",https://qdpackbond.en.alibaba.com/company_profile.html#top-nav-bar,https://qdpackbond.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Beauty Secret Tech Co., Limited  ","Gold Supplier
                            ",5,"Lipstick,Lipgloss,Eyeshadow,Makeup brush,skin care products",https://prosvapor.en.alibaba.com/company_profile.html#top-nav-bar,https://prosvapor.en.alibaba.com/contactinfo.html
Cosmetics,Jmcosmetics Limited Guangzhou  ,"Gold Supplier
                            ",6,"Eyeshadow,Blush,Lipgloss,Lipstick,Gel Eyeliner",https://beautifol.en.alibaba.com/company_profile.html#top-nav-bar,https://beautifol.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Yifeng Printing & Packaging Co., Ltd.  ","
                                    Supplier
                                ",9,Paper Packing Box,https://yifengpackaging.en.alibaba.com/company_profile.html#top-nav-bar,https://yifengpackaging.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Amarrie , Co., Ltd.  ","
                                    Supplier
                                ",6,"Skin Care Products,Slimming Products",https://amarriecosmetics.en.alibaba.com/company_profile.html#top-nav-bar,https://amarriecosmetics.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Yizhongtianxia Technology Co., Ltd.  ","Gold Supplier
                            ",3,"makeup products,<font><b>cosmetic</b></font>,lipgloss,makeup brush,eyeshadow",https://yztx.en.alibaba.com/company_profile.html#top-nav-bar,https://yztx.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Stars Colors Biological Technology Co., Ltd.  ","
                                    Supplier
                                ",3,"Eyelash Extension,Eyelash Glue,Tattoo Extension,Eyelash Extension Tool,Perm Eyelash Extension",https://iconsign.en.alibaba.com/company_profile.html#top-nav-bar,https://iconsign.en.alibaba.com/contactinfo.html
Cosmetics,"Yueqing Asia Nail Beauty Commodity Co., Ltd.  ","
                                    Supplier
                                ",16,"Nail Lamps,Nail Tips,Plastic Box",https://asianail.en.alibaba.com/company_profile.html#top-nav-bar,https://asianail.en.alibaba.com/contactinfo.html
Cosmetics,"Foshan Zhenchen Trading Co., Ltd.  ","Gold Supplier
                            ",2,"Mask,Skincare,Body Beauty,<font><b>Cosmetic</b></font>,Facial Beauty Machine",https://zhenchen.en.alibaba.com/company_profile.html#top-nav-bar,https://zhenchen.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Bonnie , Co., Ltd.  ","Gold Supplier
                            ",1,"eyeshadow,lipstick,eyelash,eyeliner,eyebrow",https://bonniecosmetic.en.alibaba.com/company_profile.html#top-nav-bar,https://bonniecosmetic.en.alibaba.com/contactinfo.html
Cosmetics,"Xuchang Shengyuan Hair Products Co., Ltd.  ","
                                    Supplier
                                ",11,Hair products,https://hairpiece.en.alibaba.com/company_profile.html#top-nav-bar,https://hairpiece.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Emeda Arts & Crafts Co., Ltd.  ","Gold Supplier
                            ",6,"hair extension,wig,lace closure,toupee,eyelash",https://emedahair.en.alibaba.com/company_profile.html#top-nav-bar,https://emedahair.en.alibaba.com/contactinfo.html
Cosmetics,"Tianjin Shiji Living Engineering Co., Ltd.  ","Gold Supplier
                            ",10,"Detox foot patch,Foot mask,Heap pack,Eye mask,Face mask",https://sjsw.en.alibaba.com/company_profile.html#top-nav-bar,https://sjsw.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Mantimelong Electronic Co., Ltd.  ","Gold Supplier
                            ",6,"Promotional Gifts,Practical Tools",https://mantimelong.en.alibaba.com/company_profile.html#top-nav-bar,https://mantimelong.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Yilong , Co., Ltd.  ","
                                    Supplier
                                ",11,Skin Care Products,https://gzyilong.en.alibaba.com/company_profile.html#top-nav-bar,https://gzyilong.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Light Point Technology Co., Ltd.  ","Gold Supplier
                            ",8,"Accessory For Mobilephone,Video and Audio Series,Car Peripherals,Gifts & Crafts,Toys & Hobbies",https://lightpoint-tech.en.alibaba.com/company_profile.html#top-nav-bar,https://lightpoint-tech.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou BJY Technology Co., Ltd.  ","Gold Supplier
                            ",5,"Teeth Whitening,Toothbrush Heads,Beauty Care,Slimmling Shaper,Health Care",https://bjy.en.alibaba.com/company_profile.html#top-nav-bar,https://bjy.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Lody Love Hair Products Co., Ltd.  ","Gold Supplier
                            ",2,"eyelash extensions,premade fans,eyelash extension tools,eyelash extension glue,eyelash extension accessories",https://lodyhair.en.alibaba.com/company_profile.html#top-nav-bar,https://lodyhair.en.alibaba.com/contactinfo.html
Cosmetics,"Wuhan Baowo International Trade Co., Ltd.  ","
                                    Supplier
                                ",1,"Beauty Equipment,False Eyelashes,Makeup Tools,Shaving & Hair Removal,Skin Care Tool",https://liangjingjing.en.alibaba.com/company_profile.html#top-nav-bar,https://liangjingjing.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Stars Colors Biological Technology Co., Ltd.  ","
                                    Supplier
                                ",10,"Eyelash Extension,Eyelash Glue,Tattoo Extension,Eyelash Extension Tool,Perm Eyelash Extension",https://starcolor.en.alibaba.com/company_profile.html#top-nav-bar,https://starcolor.en.alibaba.com/contactinfo.html
Cosmetics,"Shijiazhuang MyKang Trading Co., Ltd.  ","Gold Supplier
                            ",1,"detox foot patch,eye patch,warmer pad,cooling patch,pain relief patch",https://myking.en.alibaba.com/company_profile.html#top-nav-bar,https://myking.en.alibaba.com/contactinfo.html
Cosmetics,"Guangzhou Fangkle , Products Co., Ltd.  ","Gold Supplier
                            ",5,"nail color chart,nail tips,arm rest,nail practice,nail forms",https://fangklenails.en.alibaba.com/company_profile.html#top-nav-bar,https://fangklenails.en.alibaba.com/contactinfo.html
Cosmetics,"Luyi County Amshine , Utensils Co., Ltd.  ","Gold Supplier
                            ",1,"makeup brush,shaving brush,makeup brush pags,makeup brush PBT filament,shaving brush PBT filament",https://aimeishua.en.alibaba.com/company_profile.html#top-nav-bar,https://aimeishua.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Longxinbaodian Hair Product Co., Ltd.  ","Gold Supplier
                            ",5,"Human Hair Products (Machine Wefts,Full Lace Wigs,Lace Front Wigs,Jewish Wig,Machine Made Wigs",https://lxbdwigs.en.alibaba.com/company_profile.html#top-nav-bar,https://lxbdwigs.en.alibaba.com/contactinfo.html
Cosmetics,"Qingdao Kingdaflex Industrial Co., Ltd.  ","Gold Supplier
                            ",7,"eyelashes,3d mink lashes,silk eyelashes,eyelash extension,false eyelashes",https://kingdaflex.en.alibaba.com/company_profile.html#top-nav-bar,https://kingdaflex.en.alibaba.com/contactinfo.html
Cosmetics,"Henan Geesion Medical Devices Co., Ltd.  ","Gold Supplier
                            ",6,"Mosquito Repellent Bracelets,Body Wraps Patch,Anti snoring chin straps,clear nasal strips,male energizer patch",https://godsen.en.alibaba.com/company_profile.html#top-nav-bar,https://godsen.en.alibaba.com/contactinfo.html
Cosmetics,"Shenzhen Twosuccess Electronic Co., Ltd.  ","Gold Supplier
                            ",6,"Makeup Tools(Makeup Brush,Eyelash Curler,Lip Brush,Eyeliner Brush,Eyelash Brush)",https://twosuccess.en.alibaba.com/company_profile.html#top-nav-bar,https://twosuccess.en.alibaba.com/contactinfo.html
Cosmetics,"Ganzhou Mycolor , Co., Ltd.  ","Gold Supplier
                            ",3,"<font><b>cosmetics</b></font>,skin care,makeup,beauty tools,facial mask",https://mycolorc.en.alibaba.com/company_profile.html#top-nav-bar,https://mycolorc.en.alibaba.com/contactinfo.html
Cosmetics,"CONA Industrial Co., Ltd.  ","Gold Supplier
                            ",8,"Nail File,Emery board,Tweezer,Pedicure Set,Manicure Set",https://conabeauty.en.alibaba.com/company_profile.html#top-nav-bar,https://conabeauty.en.alibaba.com/contactinfo.html
Cosmetics,"Shaanxi Keysun Bio-Tech Co., Ltd.  ","Gold Supplier
                            ",3,"Beauty product,Herbal product,Health product,Medical product,Plant extract",https://kaichengchina.en.alibaba.com/company_profile.html#top-nav-bar,https://kaichengchina.en.alibaba.com/contactinfo.html
